sample_ID,lat_N_dd,long_E_dd,species,d18O_mean,d18O_std,d17O_mean,d17O_std,reference,notes
Niter-5,36.6,-118.06,SO4_trop,9.8,0.8,5.276462363,,Bao et al. (2001) GCA,"th=0.5305 values calculated using reported d18O data; GPS approximate for Lone Pine, Death Valley, CA (see Fig. 1 for detailed GPS); assumed ~decades old based on 137Cs and 210Pb"
Niter-7,36.6,-118.06,SO4_trop,5.3,0.8,3.065915685,,Bao et al. (2001) GCA,"th=0.5305 values calculated using reported d18O data; GPS approximate for Lone Pine, Death Valley, CA (see Fig. 1 for detailed GPS); assumed ~decades old based on 137Cs and 210Pb"
Niter-12,36.6,-118.06,SO4_trop,6.5,0.8,3.750105631,,Bao et al. (2001) GCA,"th=0.5305 values calculated using reported d18O data; GPS approximate for Lone Pine, Death Valley, CA (see Fig. 1 for detailed GPS); assumed ~decades old based on 137Cs and 210Pb"
R-track-3,36.6,-118.06,SO4_trop,7.1,0.8,4.292427894,,Bao et al. (2001) GCA,"th=0.5305 values calculated using reported d18O data; GPS approximate for Lone Pine, Death Valley, CA (see Fig. 1 for detailed GPS); assumed ~decades old based on 137Cs and 210Pb"
MF-2,36.6,-118.06,SO4_trop,6.9,0.8,4.608465705,,Bao et al. (2001) GCA,"th=0.5305 values calculated using reported d18O data; GPS approximate for Lone Pine, Death Valley, CA (see Fig. 1 for detailed GPS); assumed ~decades old based on 137Cs and 210Pb"
Domunt,36.6,-118.06,SO4_trop,9.5,0.8,5.700146088,,Bao et al. (2001) GCA,"th=0.5305 values calculated using reported d18O data; GPS approximate for Lone Pine, Death Valley, CA (see Fig. 1 for detailed GPS); assumed ~decades old based on 137Cs and 210Pb"
CT97_1,32.875,-117.241,N2O_trop,38.3970032,0.1,20.3078754,0.1,Cliff and Thiemens (1997) Science,
CT97_2,32.875,-117.241,N2O_trop,38.58396986,0.1,20.56455989,0.1,Cliff and Thiemens (1997) Science,
CT97_3,32.875,-117.241,N2O_trop,39.37787575,0.1,20.42908752,0.1,Cliff and Thiemens (1997) Science,
CT97_4,32.875,-117.241,N2O_trop,39.16871911,0.1,21.02088788,0.1,Cliff and Thiemens (1997) Science,
CT97_5,32.875,-117.241,N2O_trop,39.77683089,0.1,21.00662763,0.1,Cliff and Thiemens (1997) Science,
CT97_6,32.875,-117.241,N2O_trop,40.26078495,0.1,20.97810713,0.1,Cliff and Thiemens (1997) Science,
CT97_7,32.875,-117.241,N2O_trop,39.74006144,0.1,21.15636025,0.1,Cliff and Thiemens (1997) Science,
CT97_8,32.875,-117.241,N2O_trop,40.31107192,0.1,21.18488074,0.1,Cliff and Thiemens (1997) Science,
CT97_9,32.875,-117.241,N2O_trop,40.42279617,0.1,21.19201087,0.1,Cliff and Thiemens (1997) Science,
CT97_10,32.875,-117.241,N2O_trop,40.60909913,0.1,21.23479162,0.1,Cliff and Thiemens (1997) Science,
CT97_11,32.875,-117.241,N2O_trop,40.29908092,0.1,21.32035312,0.1,Cliff and Thiemens (1997) Science,
CT97_12,32.875,-117.241,N2O_trop,39.80326861,0.1,21.52712673,0.1,Cliff and Thiemens (1997) Science,
CT97_13,32.875,-117.241,N2O_trop,39.9522269,0.1,21.53425686,0.1,Cliff and Thiemens (1997) Science,
CT97_14,32.875,-117.241,N2O_trop,40.1262955,0.1,21.63407861,0.1,Cliff and Thiemens (1997) Science,
CT97_15,32.875,-117.241,N2O_trop,40.18861772,0.1,21.7196401,0.1,Cliff and Thiemens (1997) Science,
CT97_16,32.875,-117.241,N2O_trop,40.39914603,0.1,21.56990748,0.1,Cliff and Thiemens (1997) Science,
CT97_17,32.875,-117.241,N2O_trop,40.48567148,0.1,21.45582549,0.1,Cliff and Thiemens (1997) Science,
CT97_18,32.875,-117.241,N2O_trop,40.48547237,0.1,21.39165436,0.1,Cliff and Thiemens (1997) Science,
CT97_19,32.875,-117.241,N2O_trop,40.23686932,0.1,21.27044224,0.1,Cliff and Thiemens (1997) Science,
CT97_20,32.875,-117.241,N2O_trop,39.95158531,0.1,21.32748324,0.1,Cliff and Thiemens (1997) Science,
CT97_21,32.875,-117.241,N2O_trop,39.64121313,0.1,21.29896274,0.1,Cliff and Thiemens (1997) Science,
CT97_22,32.875,-117.241,N2O_trop,40.53567085,0.1,21.56990748,0.1,Cliff and Thiemens (1997) Science,
CT97_23,32.875,-117.241,N2O_trop,40.43688891,0.1,21.73390035,0.1,Cliff and Thiemens (1997) Science,
CT97_24,32.875,-117.241,N2O_trop,40.5360912,0.1,21.70537985,0.1,Cliff and Thiemens (1997) Science,
CT97_25,32.875,-117.241,N2O_trop,40.69726173,0.1,21.64833886,0.1,Cliff and Thiemens (1997) Science,
CT97_26,32.875,-117.241,N2O_trop,41.1191148,0.1,21.60555811,0.1,Cliff and Thiemens (1997) Science,
CT97_27,32.875,-117.241,N2O_trop,40.62319187,0.1,21.7766811,0.1,Cliff and Thiemens (1997) Science,
CT97_28,32.875,-117.241,N2O_trop,40.66071352,0.1,21.86937272,0.1,Cliff and Thiemens (1997) Science,
CT97_29,32.875,-117.241,N2O_trop,40.74746021,0.1,21.82659197,0.1,Cliff and Thiemens (1997) Science,
CT97_30,32.875,-117.241,N2O_trop,40.85905172,0.1,21.79094135,0.1,Cliff and Thiemens (1997) Science,
CT97_31,32.875,-117.241,N2O_trop,41.02037711,0.1,21.78381123,0.1,Cliff and Thiemens (1997) Science,
CT97_32,32.875,-117.241,N2O_trop,41.09493369,0.1,21.81233173,0.1,Cliff and Thiemens (1997) Science,
CT97_33,32.875,-117.241,N2O_trop,40.87170643,0.1,21.86937272,0.1,Cliff and Thiemens (1997) Science,
CT97_34,32.875,-117.241,N2O_trop,40.94619663,0.1,21.87650285,0.1,Cliff and Thiemens (1997) Science,
CT97_35,32.875,-117.241,N2O_trop,40.83502547,0.1,22.04762584,0.1,Cliff and Thiemens (1997) Science,
CT97_36,32.875,-117.241,N2O_trop,41.00849673,0.1,21.95493422,0.1,Cliff and Thiemens (1997) Science,
